CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER.0
0000006864;0000006845;VILLAGE;Новые Веледники село;;Нові Велідники село;;11144;;;
0000006865;0000006845;VILLAGE;Норинск село;;Норинськ село;;11154;;;
0000006866;0000006845;CITY;Овруч;;Овруч;;11101;;;
0000006867;0000006845;VILLAGE;Подрудье село;;Підруддя село;;11116;;;
0000006868;0000006845;VILLAGE;Песчаница село;;Піщаниця село;;11133;;;
0000006869;0000006845;VILLAGE;Покалев село;;Покалів село;;11132;;;
0000006870;0000006845;VILLAGE;Потаповичи село;;Потаповичі село;;11156;;;
0000006871;0000006845;VILLAGE;Прибытки село;;Прибитки село;;11145;;;
0000006872;0000006845;VILLAGE;Раковщина село;;Раківщина село;;11160;;;
0000006873;0000006845;VILLAGE;Словечно село;;Словечне село;;11122;;;
0000006874;0000006845;VILLAGE;Тхорин село;;Тхорин село;;11123;;;
0000006875;0000006845;VILLAGE;Усово село;;Усове село;;11126;;;
0000006876;0000006845;VILLAGE;Хлупляны село;;Хлупляни село;;11131;;;
0000006877;0000006845;VILLAGE;Черевки село;;Черевки село;;11141;;;
0000006878;0000006845;CITY;;;Черепин;;;;;
0000006879;0000006845;VILLAGE;Шоломки село;;Шоломки село;;11151;;;
0000006880;0000006446;SUBREGION;Олевский район;;Олевський район;;;;;
0000006881;0000006880;VILLAGE;Белокоровичи село;;Білокоровичі село;;11055;;;
0000006882;0000006880;VILLAGE;Бучманы поселок;;Бучмани селище;;11056;;;
0000006883;0000006880;VILLAGE;Жубровичи село;;Жубровичі село;;11042;;;
0000006884;0000006880;VILLAGE;Журжевичи село;;Журжевичі село;;11013;;;
0000006885;0000006880;VILLAGE;Замысловичи село;;Замисловичі село;;11020;;;
0000006886;0000006880;VILLAGE;Зольня село;;Зольня село;;11035;;;
0000006887;0000006880;VILLAGE;Зубковичи село;;Зубковичі село;;11043;;;
0000006888;0000006880;VILLAGE;Кишин село;;Кишин село;;11040;;;
0000006889;0000006880;VILLAGE;Копище село;;Копище село;;11010;;;
0000006890;0000006880;VILLAGE;Корощино село;;Корощине село;;11032;;;
0000006891;0000006880;VILLAGE;Лопатичи село;;Лопатичі село;;11034;;;
0000006892;0000006880;VILLAGE;Новые Белокоровичи село;;Нові Білокоровичі село;;11050;;;
0000006893;0000006880;VILLAGE;Новоозерянка село;;Новоозерянка село;;11021;;;
0000006894;0000006880;CITY;Олевск;;Олевськ;;11000;;;
0000006895;0000006880;VILLAGE;Перга село;;Перга село;;11012;;;
0000006896;0000006880;VILLAGE;Радовель село;;Радовель село;;11025;;;
0000006897;0000006880;VILLAGE;Рудня-Быстрая село;;Рудня-Бистра село;;11031;;;
0000006898;0000006880;VILLAGE;Рудня-Радовельская село;;Рудня-Радовельська село;;11026;;;
0000006899;0000006880;VILLAGE;Стовпинка село;;Стовпинка село;;11041;;;
0000006900;0000006880;VILLAGE;Сущаны село;;Сущани село;;11016;;;
0000006901;0000006880;VILLAGE;Тепеница село;;Тепениця село;;11030;;;
0000006902;0000006880;VILLAGE;Хочино село;;Хочине село;;11011;;;
0000006903;0000006880;VILLAGE;Юрово село;;Юрове село;;11014;;;
0000006904;0000006446;SUBREGION;Попельнянский район;;Попільнянський район;;;;;
0000006905;0000006904;VILLAGE;Андрушки село;;Андрушки село;;13543;;;
0000006906;0000006904;VILLAGE;Голубятин село;;Голуб'ятин село;;13547;;;
0000006907;0000006904;VILLAGE;Ерчики село;;Єрчики село;;13530;;;
0000006908;0000006904;VILLAGE;Корнин село;;Корнин село;;13514;;;
0000006909;0000006904;VILLAGE;Котлярка село;;Котлярка село;;13523;;;
0000006910;0000006904;VILLAGE;Криве село;;Криве село;;13522;;;
0000006911;0000006904;VILLAGE;Липки село;;Липки село;;13521;;;
0000006912;0000006904;VILLAGE;Лучин село;;Лучин село;;13512;;;
0000006913;0000006904;VILLAGE;Макаровка село;;Макарівка село;;13544;;;
0000006914;0000006904;VILLAGE;Мохначка село;;Мохначка село;;13518;;;
0000006915;0000006904;VILLAGE;Паволочь село;;Паволоч село;;13545;;;
0000006916;0000006904;VILLAGE;Парипсы село;;Парипси село;;13536;;;
0000006917;0000006904;CITY;;;Попільня;;;;;
0000006918;0000006904;VILLAGE;Почуйки село;;Почуйки село;;13534;;;
0000006919;0000006904;VILLAGE;Саверцы село;;Саверці село;;13535;;;
0000006920;0000006904;VILLAGE;Сокольча село;;Сокільча село;;13525;;;
0000006921;0000006904;VILLAGE;Строков село;;Строків село;;13546;;;
0000006922;0000006904;VILLAGE;Сущанка село;;Сущанка село;;13513;;;
0000006923;0000006904;VILLAGE;Турбовка село;;Турбівка село;;13510;;;
0000006924;0000006904;VILLAGE;Харлиевка село;;Харліївка село;;13540;;;
0000006925;0000006904;VILLAGE;Ходорков село;;Ходорків село;;13520;;;
0000006926;0000006446;SUBREGION;Радомышльский район;;Радомишльський район;;;;;
0000006927;0000006926;VILLAGE;Белая Криница село;;Біла Криниця село;;12213;;;
0000006928;0000006926;VILLAGE;Большая Рача село;;Велика Рача село;;12242;;;
0000006929;0000006926;VILLAGE;Веприн село;;Веприн село;;12212;;;
0000006930;0000006926;VILLAGE;Верлок село;;Верлок село;;12252;;;
0000006931;0000006926;VILLAGE;Выхля село;;Вихля село;;12221;;;
0000006932;0000006926;VILLAGE;Вышевичи село;;Вишевичі село;;12214;;;
0000006933;0000006926;VILLAGE;Гута-Забелоцкая село;;Гута-Забілоцька село;;12263;;;
0000006934;0000006926;VILLAGE;Гута-Потиевка село;;Гута-Потіївка село;;12220;;;
0000006935;0000006926;VILLAGE;Детинец село;;Дітинець село;;12224;;;
0000006936;0000006926;VILLAGE;Забелочье село;;Забілоччя село;;12262;;;
0000006937;0000006926;VILLAGE;Заболоть село;;Заболоть село;;12234;;;
0000006938;0000006926;VILLAGE;Заньки село;;Заньки село;;12240;;;
0000006939;0000006926;VILLAGE;Ирша село;;Ірша село;;12211;;;
0000006940;0000006926;VILLAGE;Кичкири село;;Кичкирі село;;12254;;;
0000006941;0000006926;VILLAGE;Котовка село;;Котівка село;;12233;;;
0000006942;0000006926;VILLAGE;Кочеров село;;Кочерів село;;12264;;;
0000006943;0000006926;VILLAGE;Красноборка село;;Краснобірка село;;12235;;;
0000006944;0000006926;VILLAGE;Крымок село;;Кримок село;;12216;;;
0000006945;0000006926;VILLAGE;Лутовка село;;Лутівка село;;12245;;;
0000006946;0000006926;VILLAGE;Макалевичи село;;Макалевичі село;;12210;;;
0000006947;0000006926;VILLAGE;Малая Рача село;;Мала Рача село;;12244;;;
0000006948;0000006926;VILLAGE;Меделевка село;;Меделівка село;;12232;;;
0000006949;0000006926;VILLAGE;Меньковка село;;Меньківка село;;12230;;;
0000006950;0000006926;VILLAGE;Мирча село;;Мірча село;;12231;;;
0000006951;0000006926;VILLAGE;Новая Буда село;;Нова Буда село;;12222;;;
0000006952;0000006926;VILLAGE;Облитки село;;Облітки село;;12223;;;
0000006953;0000006926;VILLAGE;Осычки село;;Осички село;;12241;;;
0000006954;0000006926;VILLAGE;Потиевка село;;Потіївка село;;12225;;;
0000006955;0000006926;VILLAGE;Раковичи село;;Раковичі село;;12260;;;
0000006956;0000006926;VILLAGE;Чайковка село;;Чайківка село;;12250;;;
0000006957;0000006926;VILLAGE;Чудин село;;Чудин село;;12243;;;
0000006958;0000006446;SUBREGION;Ружинский район;;Ружинський район;;;;;
0000006959;0000006958;VILLAGE;Березянка село;;Березянка село;;13651;;;
0000006960;0000006958;VILLAGE;Быстреевка село;;Бистріївка село;;13612;;;
0000006961;0000006958;VILLAGE;Белиловка село;;Білилівка село;;13642;;;
0000006962;0000006958;VILLAGE;Верховня село;;Верхівня село;;13613;;;
0000006963;0000006958;VILLAGE;Вольнополье село;;Вільнопілля село;;13634;;;
0000006964;0000006958;VILLAGE;Вчерайше село;;Вчорайше село;;13610;;;
0000006965;0000006958;VILLAGE;Дергановка село;;Дерганівка село;;13640;;;
0000006966;0000006958;VILLAGE;Карабчиев село;;Карабчиїв село;;13630;;;
0000006967;0000006958;VILLAGE;Княжики село;;Княжики село;;13644;;;
0000006968;0000006958;VILLAGE;Малые Низгорцы село;;Малі Низгірці село;;13626;;;
0000006969;0000006958;VILLAGE;Малая Чернявка село;;Мала Чернявка село;;13622;;;
0000006970;0000006958;VILLAGE;Мовчановка поселок;;Мовчанівка селище;;13650;;;
0000006971;0000006958;VILLAGE;Немиринцы село;;Немиринці село;;13643;;;
0000006972;0000006958;VILLAGE;Огиевка село;;Огіївка село;;13647;;;
0000006973;0000006958;VILLAGE;Плоская село;;Плоска село;;13632;;;
0000006974;0000006958;VILLAGE;Рогачи село;;Рогачі село;;13653;;;
0000006975;0000006958;VILLAGE;Раставица село;;Роставиця село;;13625;;;
0000006976;0000006958;VILLAGE;Топоры село;;Топори село;;13652;;;
0000006977;0000006958;VILLAGE;Трубиевка село;;Трубіївка село;;13616;;;
0000006978;0000006958;VILLAGE;Чернорудка село;;Чорнорудка село;;13620;;;
0000006979;0000006958;VILLAGE;Шпичинцы село;;Шпичинці село;;13611;;;
0000006980;0000006958;VILLAGE;Ягнятин село;;Ягнятин село;;13631;;;
0000006981;0000006958;VILLAGE;Ярославка село;;Ярославка село;;13624;;;
0000006982;0000006446;SUBREGION;Пулинский район;;Пулинський район;;;;;
0000006983;0000006982;VILLAGE;Бабичовка село;;Бабичівка село;;12042;;;
0000006984;0000006982;VILLAGE;Березовая Гать село;;Березова Гать село;;12034;;;
0000006985;0000006982;VILLAGE;Вьюнки село;;В'юнки село;;12055;;;
0000006986;0000006982;VILLAGE;Большой Луг село;;Великий Луг село;;12050;;;
0000006987;0000006982;VILLAGE;Грузливец село;;Грузливець село;;12053;;;
0000006988;0000006982;VILLAGE;Зеленая Поляна село;;Зелена Поляна село;;12010;;;
